Familia,Resultado,DocumentID,Filename,ValueText,RevisionNo
designacaoDraw,EP05306013(old),8962,EP05306013(old).SLDDRW,Chapa Testa Longa,1
designacaoDraw,EP08306001,8957,EP08306001.SLDDRW,Cogumelo Fecho 3060,1
designacaoDraw,EP08306101,8956,EP08306101.SLDDRW,Pino Anti-Falsa Manobra,3
designacaoDraw,EP10306001,8955,EP10306001.SLDDRW,Segunda Cravação Fecho 3060,1
designacaoDraw,EP15306101,8954,EP15306101.SLDDRW,Montagem Anti Falsa Manobra Fecho 3062,2
designacaoDraw,EP06306002,8958,EP06306002.SLDDRW,Calços 3044/3050/3051,1
designacaoDraw,EP06306001_old,8959,EP06306001_old.SLDDRW,Caixa Fecho Multiponto 3060,1
designacaoDraw,EP05306005,8968,EP05306005.SLDDRW,"Régua 3060x300x15 ",4
designacaoDraw,EP05306006,8967,EP05306006.SLDDRW,"Régua 3060x600x15 ",4
designacaoDraw,EP05306007,8966,EP05306007.SLDDRW,"Régua 3060x1000x15 ",4
designacaoDraw,EP05306004,8969,EP05306004.SLDDRW,Testa 3060x1600x15 - (01.30.104),2
designacaoDraw,EP05306003,8970,EP05306003.SLDDRW,"Testa 3060x1000x15 ",2
designacaoDraw,EP05306002,8971,EP05306002.SLDDRW,"Testa 3060x600x15 ",2
designacaoDraw,MSDMOLOSC3061,8997,MSDMOLOSC3061 - Mola falsa  manobra 3061.SLDDRW,CERNAS,3
designacaoDraw,EP06306102,9078,EP06306102 - Calços 3054_3055_Batente anti falsa manobra.SLDDRW,Calços EXL 3054 / 3055 / Batente Anti-falsa Manobra,2
designacaoDraw,EP05373001,9071,EP05373001 - Espelho 3070.SLDDRW,Espelho 3730,1
designacaoDraw,EP15285001,9070,EP15285001.SLDDRW,Montagem Interior 2850,1
designacaoDraw,03-30-163,9005,03-30-163 - Calço 3050.SLDDRW,CERNAS,4
designacaoDraw,03-30-142,9020,03-30-142 - Roda dentada 90º.SLDDRW,CERNAS,3
designacaoDraw,03-30-159,9010,03-30-159 - Calço 3048.SLDDRW,Calço 3048,2
designacaoDraw,03-30-158,9012,03-30-158 - Calço 3047.SLDDRW,Calço 3047,2
designacaoDraw,EP15520004,7339,EP15520004 - Montagem ponteira ML.SLDDRW,Montagem Ponteira ML,2
designacaoDraw,EP15520003,7340,EP15520003 - Montagem ponteira MT.SLDDRW,Montagem Ponteira MT,1
designacaoDraw,EP15520006,7337,EP15520006 - Montagem plastico Ponto de Oscilo.SLDDRW,Montagem Plastico Ponto de Oscilo,1
designacaoDraw,EP15520005,7338,EP15520005 - Montagem final Ponto de Oscilo.SLDDRW,Montagem Final Ponto de Oscilo,1
designacaoDraw,EP06520005,7343,EP06520005 - Molde anilhas - tampa cremone 2850 - plastico ML - Freio nylon 5790.SLDDRW,Molde Anilhas / Tampa Cremone 2850 / Plástico M.L. / Freio Nylon 5790,2
designacaoDraw,EP09520007,7341,EP09520007 - Ponto de oscilo A - manobra lógica.SLDDRW,Ponto de Oscilo A - Manobra lógica,1
designacaoDraw,EP09520006,7342,EP09520006 - Ponteira oscilo (manobra logica - manobra tradicional).SLDDRW,Ponteira Oscilo (Manobra Lógica / Manobra Tradicional),1
designacaoDraw,EP15710003,7528,EP15710003 - Pré Montagem Regulador Vertical.SLDDRW,Pré-Montagem Regulador Vertical Zamak,1
designacaoDraw,EP15785002,7493,EP15785002.SLDDRW,Dobradiça Inferior Anodizável - ESQUERDA (Segunda Folha),1
designacaoDraw,EP05555001,7134,EP05555001 - OBT102 - OBT103 - OBT104.SLDDRW,OBT102 / OBT103 / OBT104 (Dir),5
designacaoDraw,EP05555002,7133,EP05555002 - OBT112 - OBT113 - OBT114.SLDDRW,OBT112 / OBT113 / OBT114 (Esq),5
designacaoDraw,EP05555004,7131,EP05555004 - OBT120 (C400 Dir) - OBT 123 (C500 Dir).SLDDRW,OBT120 (C400Dir) / OBT123 (C500Dir),4
designacaoDraw,EP05555003,7132,EP05555003 - OBT552 - OBT554.SLDDRW,OBT552 (Dir) / OBT554 (Esq),7
designacaoDraw,EP10771608,8391,EP10771608 - Testa-7716_piton_cravada.SLDDRW,Cravar Piton em Testa 7716 (Special Client),1
designacaoDraw,EP08770701,8392,EP08770701 - Piton reforço 7707.SLDDRW,PITON-REFORÇO 7707,1
designacaoDraw,Testa-7716_piton,8389,Testa-7716_piton.SLDDRW,TESTA 7716 x 22 / 24 (Special Client),1
designacaoDraw,EP05CT0101,8393,EP05CT0101 - CT 1 G (special client).SLDDRW,CT1 G (Special client),1
designacaoDraw,EP05771607,8394,EP05771607 - Testa-7716x22;24.SLDDRW,TESTA 7716 x 22 / 24 (Special Client),1
designacaoDraw,EP15710004,7529,EP15710004 - Pré Montagem Regulador Vertical.SLDDRW,Pré-Montagem Regulador Vertical Zamak,1
designacaoDraw,EP15520010,7560,EP15520010 - Dob Inf Oscilo DIREITA.SLDDRW,"Montagem Dob. Inferior Oscilo DIREITA ",3
designacaoDraw,EP10003003,8431,EP10003003.SLDDRW,"416890A_01/416950A_01 - ",1
designacaoDraw,EP10003004,8426,EP10003004.SLDDRW,Cravação MF0100 + 312770,2
designacaoDraw,EP15287004,8406,EP15287004 - Montagem 2870 - PRATICAVEL_esq.SLDDRW,CREMONE 2870 PRATICAVEL ESQUERDO,2
designacaoDraw,EP15287003,8405,EP15287003 - Montagem 2870 - PRATICAVEL.SLDDRW,CREMONE 2870 PRATICAVEL DIREITO,1
designacaoDraw,EP10003009,8463,EP10003009 - 416890A_02+416950A_02.SLDDRW,416890A_02/416950A_02 -,1
designacaoDraw,EP10003008,8460,EP10003008.SLDDRW,012550_01/012570_01 -,1
designacaoDraw,EP10003010,8462,EP10003010 - 416890A_02B+416950A_02B.SLDDRW,416890A_02b / 416950A_02b,2
designacaoDraw,EP10003007,8456,EP10003007.SLDDRW,012560_01/012580_01 -,1
designacaoDraw,EP10003006,8445,EP10003006 - 416900_01+416960_01.SLDDRW,416900_01/416960_01 -,1
designacaoDraw,03-55-143,8468,03-55-143 - OBT 143.SLDDRW,03.55.143 - OBT 143,1
designacaoDraw,03.55.139,8469,03.55.139 - OBT139.SLDDRW,OBT 139,2
designacaoDraw,EP10003011,8502,EP10003011 - 416900_02 + 416960_02.SLDDRW,416900_02/416960_02 -,2
designacaoDraw,EP15285002,8499,EP15285002 - Montagem cremone 2850 praticavel direito.SLDDRW,MONTAGEM CREMONE 2850 PATRICAVEL DIRETO,2
designacaoDraw,EP15285003,8500,EP15285003 - Montagem cremone 2850 patricavel esquerdo.SLDDRW,MONTAGEM CREMONE 2850 PATRICAVEL ESQUERDO,2
designacaoDraw,EP10003013,8513,EP10003013.SLDDRW,"416910/416970 - ",1
designacaoDraw,EP10003012,8503,EP10003012 - 416900_02b + 416960_02b.SLDDRW,"416900_02b/416960_02b - ",2
designacaoDraw,EP08555003-APAGAR(repetido),8519,EP08555003-APAGAR(repetido).SLDDRW,OBT130 - ø9 x 6,2
designacaoDraw,EP08555002-APAGAR(repetido),8518,EP08555002-APAGAR(repetido).SLDDRW,OBT166,2
designacaoDraw,EP08555001-APAGAR(repetido),8516,EP08555001-APAGAR(repetido).SLDDRW,"OBT127 - ø10 x 6,90",2
designacaoDraw,EP08555004-APAGAR(repetido),8520,EP08555004-APAGAR(repetido).SLDDRW,OBT126 - ø8 x 9.35,3
designacaoDraw,EP08555005-APAGAR(repetido),8521,EP08555005-APAGAR(repetido).SLDDRW,"OBT129 - ø7.9 x 5,55",2
designacaoDraw,EP05700001,7027,EP05700001 - Alavanca grande fecho 7000.SLDDRW,Alavanca Grande Fecho 7000 (7005),1
designacaoDraw,Fecho-Nylon-5207,7020,Fecho-Nylon-5207.SLDDRW,Fecho Nylon,1
designacaoDraw,Fecho-Nylon-XL-5207,7019,Fecho-Nylon-XL-5207.SLDDRW,Fecho Nylon (Especial XL),1
designacaoDraw,EP10550013_A,7100,EP10550013_A - Cravar esquadro Dob. SUP. Dir. Osc. Inv..SLDDRW,Cravar Esquadro (OBT101) Dob. Sup. Dir. Osc. Inv.,1
designacaoDraw,EP15555001,7098,EP15555001 - Montar Dob. Inf. Direita Osc. Inv..SLDDRW,Montar Dob. Inf. Direita Osc. Inv.,1
designacaoDraw,EP10550014_A,7099,EP10550014_A - Cravar esquadro Dob. SUP. Esq. Osc. Inv..SLDDRW,Cravar Esquadro (OBT110) Dob. Sup. Esq. Osc. Inv.,1
designacaoDraw,EP15555002,7097,EP15555002 - Montar Dob. Inf. Esquerda Osc. Inv..SLDDRW,Montar Dob. Inf. Esquerda Osc. Inv.,1
designacaoDraw,8COPCRR0120-OBT155,6927,8COPCRR0120-OBT155.SLDDRW,CERNAS,5
designacaoDraw,EP15785001,6970,EP15785001.SLDDRW,Dobradiça Inferior Anodizável - DIREITA,1
designacaoDraw,EP09785001,6971,EP09785001.SLDDRW,Aba Inferior da Dob. Inf. - Oscilo Anodizável,1
designacaoDraw,EP10555010,7103,EP10555010 - Cravar Dobradiça 2ª Folha Direita Invisível.SLDDRW,CRAVAR DOBRADIÇA 2ª FOLHA DIREITA OSC. INV.,8
designacaoDraw,EP10550011_A,7102,EP10550011_A - Cravar esquadro Dob. Inf. Dir. Osc. Inv..SLDDRW,Cravar Esquadro (OBT139) Dob. Inf. Dir. Osc. Inv.,1
designacaoDraw,EP10550012_A,7101,EP10550012_A - Cravar esquadro Dob. Inf. Esq. Osc. Inv..SLDDRW,Cravar Esquadro (OBT140) Dob. Inf. Esq. Osc. Inv.,1
designacaoDraw,EP10555009,7104,EP10555009 - Cravar Dobradiça 2ª Folha Esquerda Invisível.SLDDRW,CRAVAR DOBRADIÇA 2ª FOLHA ESQUERDA OSC. INV.,8
designacaoDraw,EP10555007,7106,EP10555007 - Cravar Triângulo do Compasso 400 Direito oscilo Invisível.SLDDRW,Cravar Triângulo do Compasso 400 Direito Osc. Inv.,7
designacaoDraw,EP10555008,7105,EP10555008 - Cravar Triângulo do Compasso 500 Direito oscilo Invisível.SLDDRW,Cravar Triângulo do Compasso 500 Direito Osc. Inv.,8
designacaoDraw,EP10555006,7107,EP10555006 - Cravar Triângulo do Compasso 500 esquerdo oscilo Invisível.SLDDRW,Cravar Triângulo do Compasso 500 Esquerdo Osc. Inv.,6
designacaoDraw,EP10555005,7108,EP10555005 - Cravar Triângulo do Compasso 400 esquerdo oscilo Invisível.SLDDRW,Cravar Triângulo do Compasso 400 Esquerdo Osc. Inv.,6
designacaoDraw,EP09550005_A,7116,EP09550005_A - Roscar OBT143.SLDDRW,Roscar OBT143,1
designacaoDraw,EP09550006_A,7115,EP09550006_A - Roscar OBT101 (direito).SLDDRW,Roscar OBT101 (DIREITO),1
designacaoDraw,EP09550004_A,7117,EP09550004_A - Roscar OBT140.SLDDRW,Roscar OBT140,1
designacaoDraw,EP09550008_A,7113,EP09550008_A - Roscar OBT160.SLDDRW,Roscar OBT160,1
designacaoDraw,EP09550007_A,7114,EP09550007_A - Roscar OBT110 (Esquerdo).SLDDRW,Roscar OBT110 (DIREITO),1
designacaoDraw,EP10555004_A,7109,EP10555004_A - Cravar dobradiça inferior esquerda Invisível.SLDDRW,Cravar Dobradiça Inferior Esquerda Osc. Invisível,1
designacaoDraw,EP10555003_A,7110,EP10555003_A - Cravar dobradiça inferior direita Invisível.SLDDRW,Cravar Dobradiça Inferior Direita Osc. Invisível,1
designacaoDraw,EP10555002,7111,EP10555002 - Cravar Dobradiça Esquerda do compasso 400-500 Invisível.SLDDRW,CRAVAR DOBRADIÇA ESQUERDA DO COMPASSO 400/500 OSC. INV.,6
designacaoDraw,EP10555001,7112,EP10555001 - Cravar Dobradiça Direita do compasso 400-500 Invisível.SLDDRW,CRAVAR DOBRADIÇA DIREITA DO COMPASSO 400/500 OSC. INV.,1
designacaoDraw,EP09550002_A,7119,EP09550002_A - Roscar OBT142.SLDDRW,Roscar OBT142,1
designacaoDraw,EP09550003_A,7118,EP09550003_A - Roscar OBT139.SLDDRW,"Roscar OBT139 ",1
designacaoDraw,EP09520016,7121,EP09520016 - Roscar OBT037-2.SLDDRW,Roscar OBT037-2,5
designacaoDraw,EP09555001_A,7120,EP09555001_A - Roscar OBT141.SLDDRW,Roscar OBT141,1
designacaoDraw,EP06555003,7123,EP06555003 - OBT108 - OBT111 - OBT105 - OBT160 - OBT143 - Ajuste 2F - OBT164 - OBT165.SLDDRW,OBT108 / OBT111 / OBT105 / OBT160 / OBT143 / Ajuste 2F / OBT164 / OBT165,10
designacaoDraw,EP09520015,7122,EP09520015 - Roscar OBT037-1.SLDDRW,ROSCAR OBT037-1,5
designacaoDraw,EP06555002,7124,EP06555002 - OBT115 - OBT110 - OBT140 - OBT142 (ESQ).SLDDRW,Osc. Inv. Esq.: OBT115 / OBT110 / OBT140 / OBT142,8
designacaoDraw,EP06520008_A,7126,EP06520008_A - Kit acessorios Osc. OBT052-OBT006-OBT023-OBT026-POS.MTML-OBT095.SLDDRW,OBT052 / OBT006 / OBT023 / OBT026 / POS. MT-ML / OBT095A / OBT095B,4
designacaoDraw,EP06550001,7125,EP06550001 - OBT109 - OBT101 - OBT139 - OBT141 (DIR).SLDDRW,Osc. Inv. Dir.: OBT109 / OBT101 / OBT139 / OBT141,1
designacaoDraw,EP05555008,7127,EP05555008 - OBT122 (C400) - OBT125 (C500).SLDDRW,OBT122 (C400) - OBT125 (C500),6
designacaoDraw,EP05555005,7130,EP05555005 - OBT121 (C400 Esq) - OBT 124 (C500 Esq).SLDDRW,OBT121 (C400Esq) / OBT124 (C500Esq),1
designacaoDraw,EP05555006,7129,EP05555006 - OBT161 (Dir) - OBT162 (Esq).SLDDRW,OBT161 (Dir) - OBT162 (Esq),1
designacaoDraw,EP05555007,7128,EP05555007 - OBT551 (Dir) - OBT553 (Esq).SLDDRW,OBT551 (Dir) - OBT553 (Esq),3
designacaoDraw,EP15520007,6850,EP15520007 - Montagem Dob Superior Oscilo Direita.SLDDRW,Montagem Dob. Superior Oscilo DIREITA,3
designacaoDraw,EP15520009,6848,EP15520009 - Montagem dob Superior Oscilo Esquerda.SLDDRW,Montagem Dob. Superior Oscilo    ESQUERDA (Segunda Folha),1
designacaoDraw,EP15520008,6849,EP15520008 - Montagem OBT090.SLDDRW,Montagem OBT090,1
designacaoDraw,EP09520009,6851,EP09520009 - Aba Aluminio Dob Superior oscilo.SLDDRW,Aba Aluminío Dob. Sup. Oscilo,1
designacaoDraw,EP09520008,6852,EP09520008 - Aba Aluminio Dob Superior Oscilo ; OBT040.SLDDRW,Calço Dob. Sup. Oscilo - OBT040,1
designacaoDraw,EP09520001,6853,EP09520001 - OBT039.SLDDRW,OBT039,1
designacaoDraw,EP07520003,6855,EP07520003 - Dib sup Oscilo ; OBT041.SLDDRW,Dub Sup Oscilo (OBT041),1
designacaoDraw,EP08520001,6854,EP08520001 - Fiel OBT042.SLDDRW,Fiel OBT042,1
designacaoDraw,EP05520010,6856,EP05520010 - Repassar-vazar OBT090.SLDDRW,OBT090 - Repassar/Vazar,1
designacaoDraw,EP05520009,6857,EP05520009 - Fiel excentrico Dob Sup Oscilo.SLDDRW,Fiel excêntrico dob. superior OBT042,7
designacaoDraw,EP05520006,6860,EP05520006 - Regua Dob Sup 2ª folha.SLDDRW,Régua Dob. Sup. 2ª Folha,1
designacaoDraw,EP05520008,6858,EP05520008 - Estampagem OBT041.SLDDRW,Estampagem OBT041,1
designacaoDraw,EP05520007,6859,EP05520007 - Calço Dob Superior ; OBT040.SLDDRW,Calço Dob. Sup. (OBT040),3
designacaoDraw,EP05520001,6861,EP05520001 - OBT039.SLDDRW,OBT039,1
designacaoDraw,MSDFIELOSC0002,6914,MSDFIELOSC0002 - OBT157.SLDDRW,,5
designacaoDraw,MSDCRVOSC0016-OBT153,6917,MSDCRVOSC0016-OBT153.SLDDRW,CERNAS,6
designacaoDraw,EP.09.2850.01_A,6797,EP.09.2850.01_A - ROSCAR CorpoCremone2850.SLDDRW,ROSCAR CORPO CREMONE 2850,1
designacaoDraw,03-55-108,6634,03-55-108 - OBT108.SLDDRW,,4
designacaoDraw,MSDCRVOSC0008,6620,"MSDCRVOSC0008 - Cravo Ø10x6,9 OBT127.SLDDRW",CERNAS,5
designacaoDraw,MSDCRVOSC0019,6617,"MSDCRVOSC0019 - Cravo Ø6,95x5,4 OBT128.SLDDRW",CERNAS,7
designacaoDraw,03-55-008,6638,03-55-008 - Ajuste 2a folha.SLDDRW,CERNAS,3
designacaoDraw,EP06520003,6721,EP06520003 - OBT025C ; OBT025D.SLDDRW,OBT025C/OBT025D,1
designacaoDraw,EP09520005,6720,EP09520005 - Roscar OBT025C.SLDDRW,Roscar OBT025C (03.OSC.253),1
designacaoDraw,MSDCRVOSC0036,6542,MSDCRVOSC0036 - ø9 x 7.1.SLDDRW,Cravo ø9 x 7.1,6
designacaoDraw,EP06520004,6515,EP06520004.SLDDRW,OBT006 / Posicionador MT-ML / Kit Ponteira ML,9
designacaoDraw,EP06520007(old),6514,EP06520007(old).SLDDRW,OBT037/3,1
designacaoDraw,EP08520003,6512,EP08520003.SLDDRW,Excêntrico Compasso Oscilo,2
designacaoDraw,EP08520002,6513,EP08520002.SLDDRW,Bloqueador Compasso / Dob. Sup Oscilo,1
designacaoDraw,EP,6517,EP Montagem Compasso 500.SLDDRW,Cravar Triângulo do Compasso 500 Direito Oscilo,1
designacaoDraw,EP05520005,6516,EP05520005 - Reguas compasso oscilo 300 ; 400 ; 500.SLDDRW,Réguas Compassos Oscilo                   300 / 400 / 500,4
designacaoDraw,03-52-301,6556,03-52-301 - Posicionador MT_ML.SLDDRW,CERNAS,3
designacaoDraw,MSDCRVOSC0006,6604,MSDCRVOSC0006 - Cravo Ø9x6 OBT130.SLDDRW,,8
designacaoDraw,MSDCRVOSC0035,6600,"MSDCRVOSC0035 - Cravo Ø8x9,35 OBT126.SLDDRW",CERNAS,5
designacaoDraw,MSDCRVOSC0042,6607,MSDCRVOSC0042 - Cravo OBT166.slddrw,CERNAS,5
designacaoDraw,MSDCRVOSC0029,6614,"MSDCRVOSC0029 - Cravo Ø8x10,85 OBT131.SLDDRW",CERNAS,7
designacaoDraw,MSDCRVOSC0005,6611,"MSDCRVOSC0005 - Cravo ø7,95 x 6 OBT129.SLDDRW",CERNAS,7
designacaoDraw,EP09285001,6377,EP09285001 - Roscar Corpo Cremone 2850.SLDDRW,ROSCAR CORPO CREMONE 2850,1
designacaoDraw,EP06520006-,6440,EP06520006- APAGAR(repetido).SLDDRW,Componentes Angulo Reenvio Inferior,1
designacaoDraw,EP09520012-APAGAR(repetido),6439,EP09520012-APAGAR(repetido).SLDDRW,Roscar OBT073,1
designacaoDraw,EP09520011,6510,EP09520011.SLDDRW,Posicionador Manobra Tradicional / Lógica,2
designacaoDraw,EP09520010,6511,EP09520010 - Reguas compasso ; regua segunda folha.SLDDRW,Réguas Compasso / Régua Segunda Folha,1
designacaoDraw,EP09520013,6509,EP09520013.SLDDRW,Roscagem OBT037/3,2
designacaoDraw,EP15710001,6177,EP15710001 - 7100 com perno anti-levantamento.SLDDRW,DOBRADIÇA 7100 C7PERNO ANTI-LEVANTAMENTO,2
designacaoDraw,EP07810001,6166,EP07810001 - Cortar Aba Curva Dobradiça 8100.SLDDRW,Cortar Aba Curva Dobradiça 8100,1
designacaoDraw,EP09710013,6175,EP09710013 - Roscar M6 calço aba curva 7100-8100-spec.SLDDRW,ROSCAR CALÇO 7100 / 8100 SPEC,3
designacaoDraw,EP15710002,6176,EP15710002 - 7100.SLDDRW,DOBRADIÇA 7100,3
designacaoDraw,EP09810001,6165,EP09810001 - Escarear Aba Curva Dobradiça 8100.SLDDRW,Escarear Aba Curva Dobradiça 8100,1
designacaoDraw,EP05810001,6167,EP05810001 - Vazar Aba Curva Dobradiça 8100.SLDDRW,Vazar Aba Curva Dobradiça 8100,1
designacaoDraw,EP09810002,6164,EP09810002 - Furar Aba Curva Dobradiça 8100.SLDDRW,Furar Aba Curva Dobradiça 8100,1
designacaoDraw,EP07710005,6162,EP07710005 - Cortar calço aba curva 7100-8100-spec.SLDDRW,"CORTAR CALÇO 8100 SPEC ",1
designacaoDraw,EP09810003,6163,EP09810003 - Roscar M5 Aba Curva Dobradiça 8100.SLDDRW,Roscar M5 Aba Curva Dobradiça 8100,1
designacaoDraw,EP08SEGP02,6193,EP08SEGP02 - CRAVO_GRANDE_SEG_PORTADAS.SLDDRW,CRAVO GRANDE SEG. PORTADAS,1
designacaoDraw,Montagem,6310,Montagem CTU explodida.SLDDRW,CT c/ finação - Projecto 2019-002,2
designacaoDraw,EP.00.7715.01_A,6197,EP.00.7715.01_A - MAQUINAR PORCA CT s_m.SLDDRW,Porca CT s/m (Maquinada 11mm)  Niq. Roscada,2
designacaoDraw,parafuso,6226,parafuso rabo trinco.SLDDRW,Cravos e Parafusos para protótipo,1
designacaoDraw,Cremone,6306,Cremone WH 2850.SLDDRW,CREMONE WH 2850,2
designacaoDraw,EP07900001,6095,EP07900001 - Corte Aba Curva BM V4 Eje Fijo.SLDDRW,ABA CURVA (Aro Fixo) L83568,1
designacaoDraw,EP05900001,6097,EP05900001 - VAZAR Aba Curva BM V4 Eje Fijo.SLDDRW,VAZAR ABA CURVA (Aro Fixo) L83568,1
designacaoDraw,EP05710008,6059,EP05710008 - VAZAR Aba Direita (Aro Móvel) - ALUPORTA.SLDDRW,VAZAR ABA DIREITA  (Aro Móvel),3
designacaoDraw,EP09710011,6064,EP09710011 - Roscar Aba Direita (Aro Móvel) - ALUPORTA.SLDDRW,ROSCAR M6 ABA DIREITA (Aro Móvel),3
designacaoDraw,parafuso,6068,parafuso rabo trinco.SLDDRW,Cravos e Parafusos para protótipo,1
designacaoDraw,EP15900001,6073,EP15900001 - MONTAGEM DOB MALLORQUINA BM.SLDDRW,9000 SR MALLORQUINA BRUNET MAS,1
designacaoDraw,EP09710009,6058,EP09710009 - Roscar Aba Curva (Aro Fixo) - ALUPORTA.SLDDRW,ROSCAR M6 ABA CURVA (Aro Fixo),4
designacaoDraw,EP05710007,6057,EP05710007 - VAZAR Aba Curva (Aro Fixo) - ALUPORTA.SLDDRW,"VAZAR ABA CURVA (Aro Fixo) ",3
designacaoDraw,EP08710002,6055,EP08710002 -Perno AntiLevantamento ALUPORTA.SLDDRW,PERNO ANTI-LEVANTAMENTO - Dob. 7100 Aluporta,1
designacaoDraw,EP.05,6056,EP.05 - VAZAR - Aba Curva- ALUPORTA.SLDDRW,VAZAR ABA CURVA - Dob. 7100 Aluporta,1
designacaoDraw,EP09710008,6052,EP09710008 - Furar Aba Curva (Aro Fixo) - ALUPORTA.SLDDRW,FURAR ABA CURVA (Aro Fixo),3
designacaoDraw,EP07710004,6053,EP07710004 - CORTE Aba Direita (Aro Móvel) - ALUPORTA.SLDDRW,ABA DIREITA (Aro Móvel),3
designacaoDraw,EP09710010,6054,EP09710010 - Escarear Aba Direita (Aro Móvel) - ALUPORTA.SLDDRW,ESCAREAR ABA DIREITA (Aro Móvel),3
designacaoDraw,EP09710007,6051,EP09710007 - Escarear Aba Curva (Aro Fixo) - ALUPORTA.SLDDRW,ESCAREAR ABA CURVA (Aro Fixo),3
designacaoDraw,EP07710003,6050,EP07710003 - Corte Aba Curva (Aro Fixo) - ALUPORTA.SLDDRW,ABA CURVA (Aro Fixo),3
designacaoDraw,EP09900002,6104,EP09900002 - Escarear Aba Direita BM V4 Eje Fijo.SLDDRW,ESCAREAR ABA DIREITA (Aro Móvel) L83567,1
designacaoDraw,EP05900002,6103,EP05900002 - VAZAR Aba Direita BM V4 Eje Fijo.SLDDRW,VAZAR ABA DIREITA (Aro Móvel) L83567,1
designacaoDraw,EP07900002,6098,EP07900002 - Corte Aba Direita BM V4 Eje Fijo.SLDDRW,ABA DIREITA (Aro Móvel) L83567,1
designacaoDraw,EP09900001,6099,EP09900001 - Escarear Aba Curva BM V4 Eje Fijo.SLDDRW,ESCAREAR ABA CURVA (Aro Fixo) L83568,1
designacaoDraw,EP06A14001,6111,EP06A14001 - Bucha A1-40.SLDDRW,BUCHA A1-40,2
designacaoDraw,EP08003023,6118,EP08003023 - 313432_AK.SLDDRW,313432 AK,1
designacaoDraw,EP.06.A140.01_A,6107,EP.06.A140.01_A - INJEÇÃO Bucha A1-40.SLDDRW,BUCHA A1-40,1
designacaoDraw,EP13A14001,6110,EP13A14001 - Fiel ø7x60.SLDDRW,,6
designacaoDraw,EP05710001,6139,EP05710001 - Fiel Excêntrico 7100 Spec (3 abas).SLDDRW,Fiel Excêntrico 7100 SPEC (3 abas),1
designacaoDraw,EP08710001_A,6141,EP08710001_A - Bucha 7100 para dob. 3abas.SLDDRW,Bucha 7100 para Dob. 3 abas,1
designacaoDraw,EP06001012,6142,EP06001012 - Punho SAV 330022.SLDDRW,Punho SAV 330022,1
designacaoDraw,EP15710003,6150,EP15710003 - MONTAGEM DOB. 7100 Spec.SLDDRW,DOBRADIÇA 7100 SPEC,6
designacaoDraw,EP.07.8100.02_A,6159,EP.07.8100.02_A - CORTAR CALÇO  ABA CURVA 8100-spec.SLDDRW,"CORTAR CALÇO 8100 SPEC ",1
designacaoDraw,EP05710009,6160,EP05710009 - VAZAR CALÇO ABA CURVA 7100-8100-spec.SLDDRW,VAZAR CALÇO 8100 SPEC,1
designacaoDraw,EP09710012,6161,EP09710012 - Furar calço aba curva 7100-8100-spec.SLDDRW,FURAR CALÇO 7100 / 8100 SPEC,3
designacaoDraw,EP08003014,6016,EP08003014 - 312780.SLDDRW,Upper Concealed Hinge Main Pivot,1
designacaoDraw,EP08003015,6019,EP08003015 - 312790A.SLDDRW,Upper Concealed Hinge Pivot,1
designacaoDraw,EP08003016,6022,EP08003016 - 312800.SLDDRW,Upper Concealed Hinge Central Pivot,1
designacaoDraw,EP08003012,6011,EP08003012.SLDDRW,Lower Concealed Hinge Sliding Pivot,1
designacaoDraw,EP08003010,6005,EP08003010 - 312740.SLDDRW,Lower Concealed Hinge Central Pivot,1
designacaoDraw,EP08003011,6008,EP08003011 - 312750B.SLDDRW,Lower Concealed Hinge Rotating Pivot,1
designacaoDraw,EP08003009,6002,EP08003009 - 312730B.SLDDRW,Lower Concealed Hinge Pivot,1
designacaoDraw,EP08003008,6000,EP08003008 - 312720C.SLDDRW,Lower Concealed Hinge Main Pivot,1
designacaoDraw,EP08003004,5990,EP08003004 - 310040.SLDDRW,Perno Per Braccetto/Bielletta DK Serie 3.0,1
designacaoDraw,EP08003005,5993,EP08003005 - 312680.SLDDRW,Arm Pawl OB 3.0,1
designacaoDraw,EP08003007,5996,EP08003007 - 312830A.SLDDRW,Semi_Fixed Arm Adjustable Pivot OB 3.0,1
designacaoDraw,EP08003018,6028,EP08003018 - 313090.SLDDRW,313090,1
designacaoDraw,EP08003017,6025,EP08003017 - 312810.SLDDRW,Upper Concealed Hinge Connection Pivot,1
designacaoDraw,EP06771504,6047,"EP06771504 - Tapa-pó-15,5 - cortado para casar com tampa traseira.SLDDRW",TAMPA PÓ 7715x (25 - 30 - 35),2
designacaoDraw,03.77.163_B_obsoleto,6046,03.77.163_B_obsoleto.SLDDRW,Tampa Traseira da Caixa 7715 (CORREÇÃO AO ERRO),2
designacaoDraw,EP15003057,5016,EP15003057 - H48107 (Punho -AAK100)apagar.slddrw,"Montagem H48107 (Punho AAK100)-XX* ",3
designacaoDraw,EP09003017,5015,EP09003017 - Roscar AAH100 AAI100 AAJ100 AAK100.SLDDRW,Roscar AAH100 / AAI100 / AAJ100 / AAK100,1
designacaoDraw,EP.06.0030.33-A_AAM100#2,5013,EP.06.0030.33-A_AAM100#2.SLDDRW,BASE MINIMAL HANDLE CHAVE AAM100,1
designacaoDraw,EP15003055,5018,EP15003055 - H48104 (Punho -AAJ100).SLDDRW,Montagem H48104  (Punho AAJ100)  - XX*,3
